# field rbandarea 4bandarea 9bandarea NIRonly AWonly uonly gonly ronly ionly 9noAWr
KIDS_358p9_m28p2 2890.58794517 2658.36251922 2658.1407012 3540.67637134 2861.69798339 3430.96509331 3287.93885309 2980.90494767 3090.02353641 2748.14898777
KIDS_358p9_m29p2 3071.26249236 2877.442941 2877.19038878 3541.46841317 3129.90581046 3497.73735418 3354.5885715 3154.01365208 3312.96337799 3014.98746354
KIDS_35p0_m31p2 3135.60284567 2965.77429252 2965.48082921 3549.69445619 3161.61926106 3535.58693458 3316.31350809 3180.84627942 3280.08634007 3040.39614056
KIDS_35p3_m29p2 3060.88663242 2891.02730691 2890.82943002 3541.25226877 3039.12366052 3434.3980124 3263.4179061 3063.04984468 3179.44097825 2979.45932058
KIDS_35p3_m32p1 3029.05730522 2811.87342304 2811.67264574 3546.54837271 2979.15234745 3433.56942282 3230.68310292 3000.67307122 3180.58054812 2967.54570727
KIDS_35p6_m33p1 3234.20118986 3003.82624036 3003.60495663 3542.09202749 3101.42258077 3479.36688641 3385.27579732 3114.84442176 3353.27968364 3185.16407901
KIDS_36p0_m34p1 3119.75929944 2891.30937211 2891.07752986 3536.6639293 3061.56137288 3437.34967913 3296.86234375 3084.99182805 3266.59304459 3038.11452021
KIDS_36p1_m28p2 3213.73722152 3039.33345709 3039.10652519 3541.23837732 3207.54617468 3515.22906031 3486.70402905 3219.13431836 3352.72664604 3155.84582286
KIDS_36p1_m31p2 3171.02766776 2898.15873646 2897.89962014 3549.69177203 3021.11068142 3533.11140632 3309.4617649 3040.63095956 3204.61935227 3001.47840662
KIDS_36p5_m32p1 3279.18347191 2925.53623443 2925.2927142 3546.54928863 3032.34866379 3453.70144648 3437.73701153 3124.90202494 3348.12828234 3123.26025104
KIDS_36p8_m30p2 3129.2928946 2836.72869355 2836.52212815 3540.19865545 2975.87510931 3526.86752871 3316.16879273 2994.08372639 3251.10724146 3061.72616216
KIDS_36p8_m33p1 3003.17320211 2796.06307891 2795.76746573 3542.09126423 3008.63503669 3493.5994947 3250.92228922 3027.54666054 3230.26359883 2927.87937409
KIDS_37p2_m28p2 3250.57711459 3005.42329956 3005.20456005 3541.23461187 3148.86389181 3408.99522525 3424.08793333 3249.38154639 3361.8588647 3108.58571133
KIDS_37p2_m34p1 2923.54821732 2511.83668856 2511.64663516 3536.6639293 2747.34024312 3299.49198827 3232.64516896 2937.94779021 3147.84809835 2661.31357534
KIDS_37p3_m31p2 3055.07239762 2680.08052199 2679.80750149 3549.69158122 2832.52170756 3489.61598047 3294.59325369 2869.64675706 3221.25924007 2968.13597956
KIDS_37p6_m29p2 3207.00311044 3065.97891871 3065.71069408 3541.2514419 3187.7694771 3501.80748646 3364.93008444 3201.10176146 3322.38983595 3172.34890782
KIDS_37p6_m32p1 3145.11686303 2879.08566899 2878.82123525 3546.55120952 3029.85701788 3509.26937232 3358.49203178 3056.9976106 3284.74243217 3078.39825981
KIDS_38p0_m30p2 3050.19152347 2813.62824946 2813.39900231 3540.20100886 2977.79547555 3462.3603253 3272.97672722 2991.24148666 3171.94284995 2970.35227701
KIDS_38p0_m33p1 3073.63537397 2523.89908799 2523.6700571 3542.09041191 2732.21699166 3412.23613189 3331.57750593 3102.43295504 2943.04788726 2669.06205511
KIDS_38p4_m31p2 3042.72005862 2696.69863124 2696.45855842 3549.69439258 2852.64445753 3436.78392043 3270.7064541 2879.38745191 3186.06185872 2960.07026071
KIDS_38p4_m34p1 3208.58023565 3027.7246416 3027.45513214 3536.6639293 3163.92166771 3459.81910523 3355.619096 3185.76998554 3303.28458407 3134.20353614
KIDS_38p7_m29p2 2921.54363733 2721.09409718 2720.83836468 3541.25368082 2939.22166957 3469.20145909 3230.90638387 2959.03379544 3159.72725017 2859.31042161
KIDS_38p8_m32p1 3062.76372144 2752.42256879 2752.15863117 3546.54693523 2933.61718045 3423.5086012 3207.24147862 2956.95506409 3232.82117826 2966.35426071
KIDS_39p1_m30p2 2879.16581199 2557.48446284 2557.28937187 3540.19855368 2753.90892887 3365.358735 3148.88257912 2849.1425264 3093.82391753 2764.59728291
KIDS_39p2_m33p1 2958.21352547 2728.97748434 2728.71129509 3542.08975041 2965.56653133 3471.83825288 3284.83186159 2987.76740204 3193.60911596 2895.08839448
KIDS_39p5_m28p2 3010.0330741 2736.35039875 2736.09715959 3541.19742806 2912.33197533 3320.21335558 3270.03130656 3004.02960004 3174.20793286 2832.74537014
KIDS_39p6_m31p2 3104.65135147 2960.74346192 2960.5156777 3549.69135224 3128.30329391 3442.02606141 3273.66909915 3151.81941304 3247.21623515 3046.87287812
KIDS_39p9_m29p2 3080.1663289 2824.83951749 2824.5607725 3541.25293027 3001.13731546 3493.72147744 3342.15210779 3014.05355588 3160.83508087 2945.88096779
KIDS_3p4_m29p2 2956.58570662 2754.27560219 2753.99208678 3541.2516836 2936.12979075 3431.96197047 3104.18121736 3075.83214452 3212.44817859 2853.09951712
KIDS_3p5_m30p2 3167.26351637 2924.12668442 2923.8428001 3540.20153042 3048.22547572 3461.06951414 3345.25771269 3064.61258231 3300.11772702 3102.43192463
KIDS_3p5_m31p2 2937.7865374 2684.0446238 2683.90759199 3549.69149217 2867.4174968 3414.23314283 3256.72639802 2933.16844325 3145.81583722 2877.15934927
KIDS_3p5_m32p1 3023.85094872 2825.00695276 2824.73627295 3546.55039537 3019.60735137 3403.01775315 3320.84202018 3052.51266832 3212.95206181 2960.75503813
KIDS_3p6_m33p1 3046.40710735 2861.41249621 2861.19632636 3542.09187484 3055.26902784 3455.28518667 3298.00421614 3075.12445637 3231.50447964 2981.88238698
KIDS_3p6_m34p1 3237.18207698 3068.10873805 3067.86049829 3536.6639293 3197.58955168 3494.76445591 3420.25601658 3217.49507596 3350.70345506 3167.62301498
KIDS_3p6_m35p1 2994.88567797 2785.06122581 2784.87579017 3541.99468555 3032.93622648 3459.68711097 3296.47702129 3062.47155568 3185.11114647 2899.74095012
KIDS_40p0_m32p1 3331.40383732 3118.94273131 3118.67021966 3546.5484236 3242.01924139 3505.27626637 3432.33294352 3262.11467913 3392.21308999 3233.09070044
KIDS_40p3_m30p2 3040.21378343 2766.02987086 2765.74393844 3540.20094525 2979.75134642 3417.90871712 3286.07757641 3022.25598851 3204.84103036 2937.77395622
KIDS_40p4_m33p1 2955.20624204 2760.3917344 2760.2119851 3542.09011933 3032.91912931 3485.23555484 3249.05813757 3064.79254787 3235.41797687 2872.5948746
KIDS_40p6_m28p2 3008.22947494 2688.7862145 2688.56255192 3541.21695497 2905.11700624 3243.33337035 3263.09925498 3085.62584824 3212.06758838 2794.0381833
KIDS_40p8_m31p2 3161.69309439 2905.12182754 2904.81942129 3549.69275156 3048.57642574 3473.62067139 3382.64896417 3072.52493544 3261.2676821 3075.05488462
KIDS_40p8_m34p1 2383.25416348 2166.39693399 2166.21306305 3536.6639293 3019.11258919 3456.09667908 3332.74223816 3036.1728461 3278.3472115 2307.35669328
KIDS_41p0_m29p2 3082.55936075 2807.01879254 2806.74797281 3541.25174721 2976.57395628 3530.76570972 3401.81592616 3063.31640284 3148.13955173 2925.23540559
KIDS_41p2_m32p1 3011.12041109 2747.3877692 2747.159756 3546.54883067 2979.05972504 3428.65155568 3233.63894218 3026.26642062 3266.37228243 2921.9417445
KIDS_41p4_m30p2 2953.76809496 2637.37389408 2637.12375887 3540.19868089 2883.42852917 3489.40010321 3243.41810567 2908.00030972 3173.27302023 2842.0484842
KIDS_41p6_m33p1 3068.81348762 2868.61705943 2868.32490639 3542.09072994 3033.31116851 3518.63894147 3372.56766156 3057.85482269 3155.97681214 2962.80480351
KIDS_41p8_m28p2 3035.45239869 2824.73451744 2824.48665931 3541.22746261 3051.99923155 3418.36867434 3299.58026006 3148.98246529 3241.7292891 2871.18831405
KIDS_41p9_m31p2 2840.69680252 2515.83836854 2515.61060976 3549.69304414 2826.29712787 3310.79105742 3177.55069744 2919.41053594 3158.88517621 2676.79652894
KIDS_42p0_m34p1 3083.22658304 2773.51933609 2773.26208977 3536.6639293 2941.24185837 3417.18647603 3286.71651967 2979.69558978 3205.20788177 2986.33760002
KIDS_42p2_m29p2 3082.60024641 2780.71695358 2780.46862476 3541.2542151 2914.33747125 3497.42264661 3355.33049215 2928.17218863 3199.22029638 3012.38298138
KIDS_42p4_m32p1 2730.62150988 2581.4747105 2581.24389866 3546.5510187 2923.55197005 3379.21300473 3129.97170582 2955.64878406 3086.34446381 2669.58222135
KIDS_42p6_m30p2 3129.96252118 2923.51127522 2923.2388399 3540.20039824 3116.37342302 3495.28314651 3321.12885579 3146.25054303 3280.69115258 3024.19071689
KIDS_42p8_m33p1 3187.26513592 2928.94633185 2928.67547395 3542.09130239 3083.20586035 3461.40486807 3343.33247426 3104.3748454 3299.80321026 3107.42024128
KIDS_43p1_m31p2 2805.87531729 2549.24974402 2549.03433745 3549.69140312 2880.10568585 3417.29544507 3179.84404666 2936.88321129 3158.8168384 2722.8909796
KIDS_43p2_m34p1 3124.08307796 2764.73945405 2764.48490461 3536.6639293 2945.00177363 3461.3295591 3306.06300198 2961.54737255 3193.36875056 2977.08916129
KIDS_43p3_m29p2 3056.7469411 2831.40464133 2831.17008948 3541.2524087 2985.83782572 3494.01449552 3311.99415652 3005.82832702 3198.30342229 2992.02027309
KIDS_43p5_m32p1 3087.21961267 2923.20372963 2922.97730657 3546.55039537 3105.16999118 3519.95324852 3254.4852944 3131.5981635 3219.6485184 3010.05948312
KIDS_43p7_m30p2 3016.29350188 2807.13232846 2806.90565098 3540.19860457 3034.47971708 3457.37250477 3319.84226804 3051.31343644 3248.20846911 2966.54622228
KIDS_43p8_m35p1 3020.70280443 2817.46929996 2817.22593238 3541.99209044 3000.94008735 3460.54111734 3246.47972097 3022.34088921 3176.6138512 2951.64242271
KIDS_44p0_m28p2 2907.08807883 2681.37905486 2681.17681464 3541.23146976 2897.43926857 3452.49291546 3227.04067984 2915.69695097 3087.37749438 2800.58534493
KIDS_44p0_m33p1 2950.52225253 2786.22261238 2785.95853483 3542.09205293 2970.58916954 3426.79637241 3185.75259579 3015.59969247 3172.40898963 2875.93335217
KIDS_44p3_m31p2 3122.48891918 2920.76476184 2920.50084967 3549.69203918 3091.37427673 3501.46061992 3312.66678528 3106.26005049 3256.9237279 3042.01248497
KIDS_44p4_m34p1 3057.15981749 2892.24185501 2859.97155049 3503.18777792 3073.40005885 3461.14811789 3241.63371539 3118.63772994 3210.09226694 2938.99145562
KIDS_44p7_m32p1 3132.30632233 2926.49554616 2926.26809269 3546.54828366 3123.01253284 3481.71684458 3350.2377479 3186.29792438 3300.70623107 3017.47543305
KIDS_44p9_m27p2 2917.6607598 2694.27416552 1865.68682021 2562.92608357 2840.58906743 3442.30037946 3189.37539019 2893.29883943 3009.8524852 1977.64600766
KIDS_44p9_m30p2 3051.14546689 2695.86820981 2695.60380151 3540.20086892 2833.56972359 3426.23927679 3232.57926089 2886.96655009 3186.74892594 2946.46440884
KIDS_45p0_m35p1 3005.18817526 2793.5423271 2793.32335861 3541.99261201 2961.25894679 3521.49581048 3287.46435564 2978.53686192 3177.24092566 2932.32940963
KIDS_45p1_m28p2 3007.5351694 2830.98037955 2830.76754264 3541.24356753 3007.75780157 3429.4011726 3206.54735118 3053.53638704 3159.3113716 2932.57380762
KIDS_45p1_m33p1 3101.97706857 3014.11904416 2859.62701191 3366.94379819 3180.46006648 3456.67333978 3305.11706015 3200.92861442 3228.894591 2880.28215311
KIDS_45p4_m31p2 3016.40790283 2768.18552677 2767.97330047 3549.6929551 2922.7817322 3507.48186537 3252.26805559 2936.69357768 3151.44338971 2920.28848344
KIDS_45p6_m26p2 3166.07119205 3009.54488873 0.0 0.0 3186.95251461 3536.8457267 3349.63252831 3202.67959906 3311.30399807 0.0
KIDS_45p6_m29p2 3110.16669105 2909.32366149 2909.10939981 3541.25249775 3060.04939248 3533.93713365 3309.92570382 3080.34653617 3211.50726159 3025.39315449
KIDS_45p6_m34p1 3194.15883334 2949.41440911 2949.18366087 3536.6639293 3083.44668371 3488.23289037 3394.5978404 3101.42007472 3311.84689694 3108.53092151
KIDS_45p9_m32p1 3179.16007067 2984.84770346 2984.5701797 3546.54766033 3112.21546418 3531.09845583 3339.76326118 3126.71138676 3298.85569101 3125.96896999
KIDS_46p0_m27p2 3130.17154176 2776.63546135 1955.16893618 2562.73812915 2931.58227332 3418.22801702 3369.52833365 3016.63054772 3276.72100824 2135.49131213
KIDS_46p0_m30p2 3079.56474755 2829.0195729 2828.76497257 3540.19869361 2974.1167337 3485.8809477 3256.34144447 2996.43152197 3202.2008146 3014.24514854
KIDS_46p2_m35p1 3149.6960433 2942.06061454 2941.78267097 3541.99211588 3129.83475033 3528.92719111 3454.58528385 3159.11960085 3308.33832539 3059.87826809
KIDS_46p3_m28p2 2924.97038668 2718.78373983 2718.48672733 3541.24267705 2878.72940154 3522.59529613 3271.64296959 2894.63704945 3186.9031567 2871.57690583
KIDS_46p3_m33p1 2992.28242975 2589.36414019 2589.18641355 3542.09200205 2799.73479871 3417.85126858 3238.59842007 2889.84653336 3160.16743879 2828.57449937
KIDS_46p6_m31p2 3109.98276922 2888.41113404 2888.13946199 3549.69122503 3052.36453098 3493.17747184 3312.1756995 3073.32403749 3282.4331434 3032.37810044
KIDS_46p7_m26p2 2938.57239677 2711.18005175 0.0 0.0 2872.8242744 3435.86349714 3068.43344442 3027.21070871 3153.51590044 0.0
KIDS_46p7_m29p2 3054.92389137 2847.93277416 2847.65612815 3541.25233238 3001.1416788 3446.69643933 3324.34035122 3091.63109053 3242.36605704 2980.91667654
KIDS_46p8_m34p1 3183.05117875 2915.33962767 2915.10094146 3536.6639293 3054.90216371 3488.9411128 3347.3741367 3078.33326765 3286.92690141 3085.49343419
KIDS_47p1_m27p2 3261.58111756 2867.53676993 1991.65373215 2561.69581217 2972.17979186 3530.07053915 3241.30666834 3156.99871173 3297.63642337 2082.06326802
KIDS_47p1_m32p1 3195.62737115 2918.23333702 2917.9865093 3546.55034448 3060.47151712 3466.54167826 3377.27784384 3080.78079674 3284.77122005 3082.71809478
KIDS_47p2_m30p2 2887.88621011 2668.01082064 2667.78993126 3540.20050001 2900.94743304 3454.68053953 3272.22675411 2930.45066687 3078.82023179 2797.18662018
KIDS_47p4_m28p2 3139.09472711 2842.64534602 2842.40832628 3541.24130317 3017.00396322 3487.25438249 3361.90595825 3065.99292466 3242.36746909 3001.55641247
KIDS_47p4_m35p1 2991.91178745 2773.81655213 2773.60758244 3541.99323534 2972.14006383 3489.49138991 3273.98490073 3004.39740553 3168.61575778 2900.39671069
KIDS_47p5_m33p1 3131.4745143 2870.34208028 2870.07145136 3542.09155681 2993.22958009 3463.42578198 3348.71331353 3016.2600708 3254.08889185 3063.74074095
KIDS_47p8_m26p2 3038.86070243 2836.82439447 0.0 0.0 3006.0655503 3490.92278207 3307.13586235 3028.22037059 3220.1137676 0.0
KIDS_47p8_m29p2 2740.92900657 2484.79839902 2484.5456051 3541.25427871 2795.72794123 3233.29525591 3122.65167307 2929.31131326 3094.36284741 2615.29115161
KIDS_47p8_m31p2 3032.32783933 2839.61622044 2839.34230947 3549.69259891 3032.29419199 3439.11021733 3258.29368982 3058.18101742 3218.72324837 2977.26508154
KIDS_48p0_m34p1 3070.13943449 2824.57980328 2824.33844564 3536.6639293 2972.65853816 3433.69866931 3286.81575706 2991.51913763 3211.92681656 2995.63308142
KIDS_48p2_m32p1 3015.52956098 2796.72497105 2796.4695693 3546.54964482 2996.74019973 3496.27742856 3260.27815774 3024.40363013 3158.51870644 2918.40191719
KIDS_48p3_m30p2 2956.46399103 2667.11894352 2666.91974364 3540.19889715 2830.2980573 3362.79021542 3112.55403656 2870.94358531 3044.20437061 2829.05829596
KIDS_48p5_m28p2 3178.1269129 2971.25855442 2971.02508386 3541.24244807 3119.81047647 3471.51659958 3346.84021894 3149.53757642 3250.42887548 3069.09599806
KIDS_48p6_m35p1 2872.97014739 2626.44395342 2626.29262308 3541.99468555 2864.27291441 3494.666109 3182.86893611 2888.76785945 3055.43993597 2754.55654793
KIDS_48p7_m33p1 2815.56839702 2581.21355881 2581.00004768 3542.09126423 2816.84775919 3369.74441445 3186.67861636 2836.69884982 3040.95462279 2744.85360934
KIDS_48p9_m26p2 2918.78106991 2660.33494024 0.0 0.0 2902.11076594 3501.96296388 3231.62536836 2952.52931314 3129.69815104 0.0
KIDS_48p9_m31p2 3127.53557484 2860.9627922 2860.71652421 3549.67967426 3011.02847561 3464.13741367 3296.20784257 3075.06666436 3244.99090571 3012.43974298
KIDS_49p2_m34p1 3130.89813347 2851.23203254 2850.99722627 3536.6639293 3049.81253613 3473.00074619 3320.91467044 3079.11520892 3280.16027517 3030.45694549
KIDS_49p3_m27p2 3071.15181869 2792.77829716 1964.19853363 2562.7483442 2968.7051984 3540.05815078 3351.52299994 2986.74018503 3237.56302338 2116.89059224
KIDS_49p4_m32p1 3070.9602642 2783.98131795 2783.72496211 3546.53696187 3003.36235231 3445.76215003 3377.99003525 3093.11667462 3230.76655341 2901.85851903
KIDS_49p5_m30p2 3173.67546531 2888.50347659 2888.24055666 3540.20002933 3007.78870115 3506.5085477 3435.25181523 3022.87663881 3268.51384335 3110.44375685
KIDS_49p7_m28p2 3300.31888595 2899.64920546 2899.39043262 3541.24358025 2995.42051165 3308.6913744 3409.21652171 3160.18482855 3377.62426514 3062.28391929
KIDS_49p9_m33p1 3189.19586986 2887.50746446 2887.27124615 3542.08807123 3022.60775268 3493.3468916 3341.16648881 3044.35608258 3311.94589262 3099.83856072
KIDS_49p9_m35p1 2966.71667245 2719.93328306 2719.67683817 3541.99263745 2891.6659703 3430.73069411 3292.59288438 2917.44399207 3144.17290569 2864.33447187
KIDS_4p5_m28p2 3053.96898115 2804.62770702 2804.35435578 3541.22828948 2953.84172475 3458.86661202 3326.82598004 2965.27294081 3149.29275863 2934.7700566
KIDS_4p6_m29p2 3213.95770382 2950.62179523 2950.37200348 3541.25384619 3062.89594467 3512.97173727 3415.15038584 3076.46542688 3293.78158318 3125.54681991
KIDS_4p6_m30p2 3022.3586606 2812.27041076 2812.02472793 3540.19761232 2961.32669943 3452.94328096 3278.92697615 2983.14676367 3168.77114615 2944.99098613
KIDS_4p7_m31p2 3202.35054208 2791.2936417 2791.10561095 3549.69268795 2955.0190636 3525.96605987 3227.1420671 3123.60085879 3249.37086065 2889.98186054
KIDS_4p7_m32p1 3215.71236486 2987.44633392 2987.1814295 3546.54828366 3139.25688312 3480.0282697 3398.52732808 3159.34575677 3325.17605191 3140.58742231
KIDS_4p8_m33p1 3086.1862768 2841.41306469 2841.17404773 3542.09307062 2984.96555184 3418.11602035 3306.00284385 3013.27399346 3258.83367555 3015.99748162
KIDS_4p8_m34p1 3079.91261906 2913.4376816 2913.17225562 3536.6639293 3083.07600325 3456.96829146 3259.65776186 3107.0312297 3234.47590225 3026.03555789
KIDS_50p0_m26p2 3079.98805525 2773.39325715 0.0 0.0 2972.05013829 3451.04170381 3260.79639037 3012.39909903 3194.62596527 0.0
KIDS_50p1_m29p2 2876.23402835 2590.95106066 2590.67848541 3541.25357905 2781.95648594 3431.01336992 3160.93347867 2802.73813859 2975.74993358 2735.29640379
KIDS_50p1_m31p2 3142.63851069 2901.27488716 2901.03807095 3549.69153033 3043.20081486 3409.79791466 3282.50034903 3065.66610659 3237.59393568 3045.28415125
KIDS_50p4_m34p1 3127.3292893 2888.97549343 2888.74123416 3536.6639293 3046.54412644 3488.56124769 3305.16841528 3067.47777093 3246.99839884 3050.92305098
KIDS_50p5_m27p2 3265.67585247 3015.93711995 2144.01889636 2562.3881841 3162.08433217 3507.78054434 3404.660761 3180.71434877 3370.02070426 2266.02519207
KIDS_50p6_m30p2 2940.77482821 2681.49070806 2681.23684556 3540.19852824 2877.65151634 3523.69474362 3263.65068972 2905.05436749 3045.24767983 2799.04606502
KIDS_50p6_m32p1 3179.95173087 2974.42067922 2974.13301673 3546.54852536 3125.53540907 3468.53195973 3350.27840457 3144.99549091 3325.34141364 3112.53760088
KIDS_50p8_m28p2 2972.9669615 2758.37132934 2758.15789454 3541.24136678 2934.32657322 3493.24206964 3226.81672468 2956.83871681 3100.51243615 2884.91112381
KIDS_51p1_m26p2 2984.10924295 2802.67036051 0.0 0.0 3016.49765027 3415.39246859 3191.15457753 3037.02671254 3102.57222577 0.0
KIDS_51p1_m33p1 3088.27732219 2814.84815314 2814.6452387 3542.09081899 3017.50822807 3501.23085121 3337.06209857 3050.16634839 3260.36010714 3005.31988964
KIDS_51p1_m35p1 3059.83957047 2847.34556766 2847.16375754 3541.99298092 3006.81180885 3490.57367661 3321.69023843 3026.26131945 3178.46226683 2969.67950832
KIDS_51p3_m29p2 3100.05093967 2828.48019778 2828.26209432 3541.25375714 2970.78134737 3463.47653921 3251.62955757 2984.60780875 3148.75955325 2976.61757697
KIDS_51p3_m31p2 3040.40229758 2795.57794661 2795.31204994 3549.69275156 2982.13572791 3500.10322646 3326.26807027 3000.22376157 3289.28463217 2976.20001922
KIDS_51p6_m27p2 2873.6617306 2644.12044641 1803.17405808 2564.0080268 2839.01446099 3404.69569317 3137.35972018 2913.94933742 3036.94370729 1898.78575248
KIDS_51p6_m34p1 3075.89170476 2779.91067682 2779.6642689 3536.6639293 2929.53946639 3488.01930291 3275.21554104 2950.04924345 3196.2112956 2978.56708728
KIDS_51p8_m30p2 2992.79701142 2724.8303639 2724.56123607 3540.20047457 2889.71853354 3399.48342136 3244.29801222 2915.36232214 3179.6349752 2933.68790983
KIDS_51p8_m32p1 3041.2892389 2836.80605063 2836.59739896 3546.54951761 3017.50642168 3493.82960689 3293.38898424 3036.92963774 3220.01107007 2980.99899485
KIDS_51p9_m28p2 2975.88880995 2716.56580136 2716.37827946 3541.24130317 2862.2058992 3463.88944104 3242.96135417 2890.78285803 3090.17017266 2853.46290839
KIDS_52p2_m26p2 2928.79441634 2702.39319854 0.0 0.0 2881.37716093 3396.51412317 3180.31906568 2903.22895162 3057.88927146 0.0
KIDS_52p3_m33p1 3124.46930362 2836.63491352 2763.74223341 3394.01545521 2981.05256345 3442.19839431 3313.28873313 3013.01893518 3219.88252324 2910.29716997
KIDS_52p3_m35p1 3065.76641255 2871.46200876 2862.92013871 3533.60048216 3091.14519496 3496.11663372 3309.94853822 3115.61004185 3255.95337425 2966.30854103
KIDS_52p4_m29p2 3039.59881947 2681.34699766 2681.10268872 3541.25151823 2821.49439951 3519.35569976 3277.14121198 2848.62083363 3181.12092821 2942.71575177
KIDS_52p4_m31p2 2886.26915332 2448.54712449 1666.22709702 2483.27788275 2701.30969061 3370.16216302 3328.6201783 2909.50849924 3192.69375567 1721.10996558
KIDS_52p7_m27p2 3201.39696757 3031.41707137 2152.53047744 2591.73124642 3241.29195001 3575.49369677 3425.40229127 3254.0610199 3332.54339447 2183.27104289
KIDS_52p8_m34p1 3317.57587485 3101.03710566 2237.7360611 2558.92197385 3226.015918 3566.25822085 3458.1452614 3245.4667516 3383.50851694 2276.50503437
KIDS_52p9_m30p2 2944.49253482 2741.76993563 1655.01422612 2086.77586731 2941.49961353 3489.91918816 3252.11776838 2975.74764378 3118.41167579 1704.1563879
KIDS_52p9_m32p1 2986.10812389 2615.24156472 535.826234178 713.451772693 2800.35636493 3450.08423664 3164.46279834 2829.78402264 3126.38371638 614.747652464
KIDS_53p0_m28p2 3100.32534676 2938.22722214 2346.05895705 2879.49864714 3107.17714084 3527.57522957 3361.17496504 3140.32366279 3209.31846718 2393.59683404
KIDS_53p3_m26p2 3126.14847759 2917.67644493 0.0 0.0 3121.04611617 3519.58119418 3394.95055866 3173.00368886 3311.52794051 0.0
KIDS_53p5_m29p2 2849.80532174 2511.96704179 1677.5169688 2475.48888624 2779.0852548 3452.09025413 3156.38152158 2801.83527044 3046.52509566 1873.83203328
KIDS_53p5_m33p1 3073.32321062 2839.52738892 1512.38172974 1912.40213742 3010.40889389 3502.88020689 3297.39978526 3041.75344498 3226.38349451 1550.62305676
KIDS_53p5_m35p1 3077.63373374 2844.01761046 1945.51819231 2449.85253949 3163.74175303 3540.80309905 3401.59025365 3196.10459092 3345.30377583 2045.36532983
KIDS_5p6_m28p2 3160.73747179 3016.22704679 3016.00655177 3541.23024853 3152.25520015 3498.55747151 3312.21068256 3178.41087354 3247.78238821 3090.30837482
KIDS_5p7_m29p2 3047.09534492 2741.57492099 2741.31004202 3541.25198891 2925.06323807 3427.15894953 3270.75320418 2980.65889594 3211.62883725 2950.4026232
KIDS_5p8_m30p2 3242.09961337 2927.43577621 2927.18347841 3540.2015177 3061.59697928 3517.57118227 3404.8292394 3102.22647868 3329.02496406 3146.12031702
KIDS_5p8_m31p2 3238.50114173 2993.71354205 2993.39887264 3549.69225544 3116.92891578 3482.41809584 3357.70121117 3169.29262267 3304.44055145 3115.52079053
KIDS_5p9_m32p1 3213.54844022 3031.36314658 3031.10369951 3546.54829638 3183.22410954 3503.16316257 3364.42729523 3201.56717604 3351.90318307 3165.11667619
KIDS_5p9_m33p1 3003.65086712 2819.9198694 2819.69568526 3542.09197661 3012.66149739 3468.00639973 3264.81421344 3033.56276665 3123.52851383 2897.88789128
KIDS_6p0_m34p1 3240.04749458 2823.91646094 2823.6834229 3536.6639293 2957.36058768 3329.09807229 3430.60382647 3140.4252663 3311.38808462 2972.92239945
KIDS_6p8_m28p2 3089.81158998 2803.54625991 2803.24063521 3541.24213005 2989.93385818 3407.1930763 3296.54037242 3090.14322935 3225.10278391 2954.88134485
KIDS_6p8_m29p2 2867.04133353 2670.87392299 2670.59245568 3541.25322286 2879.3955807 3435.01484637 3124.60573754 2924.6192204 3060.39429997 2767.49521567
KIDS_6p9_m30p2 3127.08274144 2946.41431311 2946.11342066 3540.19810844 3086.46126906 3498.59220014 3300.07322857 3103.77447255 3219.4931173 3051.82918846
KIDS_7p0_m31p2 2922.38449006 2692.67232318 2692.42192083 3549.69141584 2889.03549891 3392.22015021 3210.36415525 2912.67403329 3098.47050697 2795.01501199
KIDS_7p1_m32p1 2873.65637501 2788.06474379 2787.79574317 3546.55034448 3021.18915795 3338.81112417 3340.51856445 3039.51503823 3100.05186831 2824.03535244
KIDS_7p2_m34p1 3102.85602104 2860.38767076 2860.10923108 3536.66317876 3030.91690271 3491.06617444 3220.9370652 3049.59616274 3175.1804491 2975.76970219
KIDS_7p9_m28p2 2965.02470104 2630.53325642 2630.2949264 3541.24083249 2815.60367266 3525.17811424 3097.86886201 2977.33208363 3133.64319663 2733.5514744
KIDS_8p0_m29p2 2852.12822211 2687.70134541 2687.49049299 3541.25229421 2883.53162106 3413.34943267 3273.42003251 3019.90446565 3093.02269105 2746.88428033
KIDS_8p1_m30p2 3226.64384478 3007.94602314 3007.70439835 3540.20159403 3154.41006735 3456.91696178 3312.90540789 3171.99867019 3293.70276317 3115.97002386
KIDS_8p2_m31p2 3240.54556425 2982.9158119 2982.6587564 3549.69426537 3144.01017724 3528.78920522 3397.50480515 3154.67057027 3282.0941385 3087.63794641
KIDS_8p2_m32p1 2933.51050121 2724.9205693 2722.23277658 3544.08555284 2949.1830757 3502.87924009 3373.26904003 2982.25330914 3075.93299749 2815.0617406
KIDS_8p3_m33p1 3195.59489415 3061.42759768 3061.1057154 3542.09071722 3218.10155494 3528.7062763 3422.31251143 3242.01089634 3323.65585367 3142.95067404
KIDS_8p4_m34p1 3219.75976452 3104.58417129 3104.31724421 3536.6639293 3239.51430192 3469.66511816 3362.1793731 3251.88653674 3315.69565644 3159.34145703
KIDS_9p0_m28p2 3114.6199832 2935.31020771 2935.04465451 3541.24220637 3184.32503268 3532.90202955 3384.07651456 3204.64522701 3326.99884723 3047.60392222
KIDS_9p1_m29p2 2948.21819213 2755.32706564 2755.09027487 3541.25256136 2968.90581033 3464.88102623 3203.6557917 3018.14519956 3135.60989316 2878.97017402
